2010,48:26.1,Defense,Other DoD,Full Competition (Multiple Offers),5-9 Offers,11333,1484121213
2002,48:26.1,Defense,Army,Full Competition (Multiple Offers),Two Offers,21471,5709046919
2013,48:26.1,Defense,Navy,Limited Competition with multiple offers (Overrode blank Fair Opportunity),25-99 Offers,54,2339025.921
2011,48:26.1,Defense,Navy,No Competition (Other Exception),No competition,42724,10419798910
2002,48:26.1,Defense,Army,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,51,7575686.27
2006,48:26.1,Defense,Air Force,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,3230,2772817223
2003,48:26.1,Defense,Army,No Competition (Other Exception),No competition,13157,7386420559
2000,48:26.1,Defense,MilitaryHealth,Full Competition (Multiple Offers),3-4 Offers,91,771445157
1992,48:26.1,Defense,Army,Unlabeled: Competition; Unlabeled Offers,NULL,NULL,59796402
2009,48:26.1,Defense,Other DoD,Full Competition (Multiple Offers),25-99 Offers,480,169026237.5
1990,48:26.1,Defense,Army,Competition with single offer,One Offer,NULL,666184000
2005,48:26.1,Defense,Army,Limited Competition with multiple offers,100+ Offers,360,92428787
2003,48:26.1,Defense,Air Force,Competition with single offer,One Offer,7212,5996439861
1997,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,Two Offers,2627,1056678405
2004,48:26.1,Defense,Army,No Competition (Follow on to competed action),No competition,389,153817746.9
1994,48:26.1,Defense,Other DoD,No Competition (Unlabeled Exception),No competition,249,556809999
1992,48:26.1,Defense,DLA,No Competition (Only One Source Exception),No competition,NULL,138922353
2003,48:26.1,Defense,Other DoD,Competition with single offer,One Offer,1921,982323249.1
1999,48:26.1,Defense,Air Force,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,7371,1119002649
2011,48:26.1,Defense,Army,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,30,10624440.77
2009,48:26.1,Defense,DLA,Limited Competition with multiple offers,3-4 Offers,13615,352611428.9
2013,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,10-24 Offers,65633,1894286561
1994,48:26.1,Defense,MDA,No Competition (Only One Source Exception),No competition,130,162828754
2000,48:26.1,Defense,Navy,Limited Competition with multiple offers,Two Offers,6633,2509811244
2004,48:26.1,Defense,Other DoD,Full Competition (Multiple Offers),Two Offers,3209,1603068217
2000,48:26.1,Defense,DLA,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,223,50708336
2007,48:26.1,Defense,Other DoD,Limited Competition with multiple offers (Overrode blank Fair Opportunity),Two Offers,455,37667511.26
2006,48:26.1,Defense,Army,No Competition (Only One Source Exception),No competition,27896,23771331522
2001,48:26.1,Defense,Army,Limited Competition with multiple offers (Overrode blank Fair Opportunity),3-4 Offers,2067,603530940
2012,48:26.1,Defense,Air Force,Competition with single offer,One Offer,18027,3637897911
2001,48:26.1,Defense,Navy,Limited Competition with multiple offers,25-99 Offers,351,30983231
2004,48:26.1,Defense,DLA,No Competition (Follow on to competed action),No competition,3,38590
2011,48:26.1,Defense,Other DoD,Competition with single offer (Overrode blank Fair Opportunity),One Offer,120,-6360128.11
2008,48:26.1,Defense,Other DoD,No Competition (Only One Source Exception),No competition,22923,1639390948
2008,48:26.1,Defense,Other DoD,No Competition (Unlabeled Exception),No competition,535,19286706.58
1995,48:26.1,Defense,Other DoD,No Competition (Only One Source Exception),No competition,1321,513403793
2012,48:26.1,Defense,Navy,Limited Competition with multiple offers,Two Offers,26729,8188982835
2013,48:26.1,Defense,Navy,Limited Competition with multiple offers (Overrode blank Fair Opportunity),3-4 Offers,310,71034889.21
2013,48:26.1,Defense,DLA,Full Competition (Multiple Offers),10-24 Offers,5390,8627401740
2003,48:26.1,Defense,DLA,Limited Competition with multiple offers,100+ Offers,1,42774
2005,48:26.1,Defense,Air Force,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,2865,626814310.5
2006,48:26.1,Defense,MDA,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,28,4209391.46
2002,48:26.1,Defense,MDA,Full Competition (Multiple Offers),5-9 Offers,234,112804572
2005,48:26.1,Defense,DLA,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,277,129951959.7
2000,48:26.1,Defense,DLA,No Competition (Unlabeled Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),14,5420012
2011,48:26.1,Defense,Navy,Unlabeled: Competition; Unlabeled Offers,NULL,2420,97112415.48
2003,48:26.1,Defense,Army,Limited Competition with multiple offers,100+ Offers,292,79474051
2004,48:26.1,Defense,MDA,No Competition (Unlabeled Exception),No competition,31,13378462
2008,48:26.1,Defense,Army,Full Competition (Multiple Offers),100+ Offers,1216,83693099.7
1997,48:26.1,Defense,DLA,No Competition (Only One Source Exception),No competition,3110,427164675
2004,48:26.1,Defense,DLA,No Competition (Unlabeled Exception),No competition,1563,125349169
2001,48:26.1,Defense,Other DoD,Limited Competition with multiple offers (Overrode blank Fair Opportunity),Two Offers,415,124052335
2009,48:26.1,Defense,MDA,Limited Competition with multiple offers,10-24 Offers,4,262110.6
2012,48:26.1,Defense,Navy,Full Competition (Multiple Offers),25-99 Offers,924,369483142.1
2000,48:26.1,Defense,Army,No Competition (Unlabeled Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),329,67120492
2006,48:26.1,Defense,Other DoD,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,719,164150369.5
1994,48:26.1,Defense,Other DoD,No Competition (Only One Source Exception),No competition,2255,768829017
2004,48:26.1,Defense,MilitaryHealth,No Competition (Other Exception),No competition,1,0
2007,48:26.1,Defense,Navy,No Competition (Only One Source Exception),No competition,70663,33353475803
1997,48:26.1,Defense,Air Force,Limited Competition with multiple offers,Two Offers,13783,9403135694
2006,48:26.1,Defense,Navy,Full Competition (Multiple Offers),10-24 Offers,2693,786077604.5
2003,48:26.1,Defense,DLA,Full Competition (Multiple Offers),25-99 Offers,109,56634772
2000,48:26.1,Defense,Air Force,No Competition (Unlabeled Exception),No competition,12516,8216388490
2003,48:26.1,Defense,Navy,Limited Competition with multiple offers,10-24 Offers,3719,908669851.7
2001,48:26.1,Defense,Army,Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),39,5881489
2010,48:26.1,Defense,Navy,Unlabeled: Competition; Unlabeled Offers,NULL,2261,67764096.19
2000,48:26.1,Defense,Army,Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),10,3329954
2008,48:26.1,Defense,DLA,Limited Competition with multiple offers,10-24 Offers,9904,768387292.1
2006,48:26.1,Defense,Navy,No Competition (Unlabeled Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),34,6400787.12
2000,48:26.1,Defense,Navy,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,261,22648569
2005,48:26.1,Defense,MDA,No Competition (Unlabeled Exception),No competition,32,6193898
2004,48:26.1,Defense,Army,Full Competition (Multiple Offers),Two Offers,57159,6926326409
2003,48:26.1,Defense,DLA,No Competition (Unlabeled Exception),No competition,2742,234053073
1990,48:26.1,Defense,Army,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,NULL,5586459000
2012,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,10-24 Offers,85217,2987180042
1991,48:26.1,Defense,Air Force,Competition with single offer,One Offer,NULL,1617020000
2002,48:26.1,Defense,Navy,Limited Competition with multiple offers,10-24 Offers,3197,698875570
2006,48:26.1,Defense,Army,Full Competition (Multiple Offers),25-99 Offers,1195,616887259.9
2014,48:26.1,Defense,Navy,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,3,-134359.0157
2001,48:26.1,Defense,Army,No Competition (Unlabeled Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),85,15143051
2007,48:26.1,Defense,Other DoD,Full Competition (Multiple Offers),25-99 Offers,131,80049300
1998,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,25-99 Offers,108,25499378
1993,48:26.1,Defense,Air Force,No Competition (Other Exception),No competition,NULL,3105612947
2006,48:26.1,Defense,Army,Full Competition (Multiple Offers),5-9 Offers,15809,5327042185
1993,48:26.1,Defense,DLA,Limited Competition with multiple offers,Two Offers,NULL,6226518261
2007,48:26.1,Defense,Army,Full Competition (Multiple Offers),3-4 Offers,36430,16634543029
1998,48:26.1,Defense,Air Force,No Competition (Unlabeled Exception),No competition,3760,801408216
2011,48:26.1,Defense,Air Force,Limited Competition with multiple offers,100+ Offers,198,28160166
1997,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,25-99 Offers,99,16302790
1997,48:26.1,Defense,MilitaryHealth,Limited Competition with multiple offers,Two Offers,112,262466419
2000,48:26.1,Defense,Navy,No Competition (Unlabeled Exception),No competition,22455,12016902824
2007,48:26.1,Defense,MilitaryHealth,Limited Competition with multiple offers (Overrode blank Fair Opportunity),5-9 Offers,1,43520.16
1994,48:26.1,Defense,Other DoD,Competition with single offer,One Offer,866,215326438
2005,48:26.1,Defense,Army,Limited Competition with multiple offers (Overrode blank Fair Opportunity),10-24 Offers,319,62538426
2011,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,3-4 Offers,45446,2380133108
2007,48:26.1,Defense,Army,Limited Competition with multiple offers,3-4 Offers,34613,6533726078
2002,48:26.1,Defense,DLA,Full Competition (Multiple Offers),Two Offers,22410,1785481882
2011,48:26.1,Defense,Navy,Limited Competition with multiple offers (Overrode blank Fair Opportunity),25-99 Offers,2,-50699.95
1998,48:26.1,Defense,Army,Limited Competition with multiple offers,100+ Offers,927,410440013
1995,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,Two Offers,6497,2104036245
1992,48:26.1,Defense,Army,No Competition (Unlabeled Exception),No competition,NULL,2556468079
1999,48:26.1,Defense,MilitaryHealth,No Competition (Only One Source Exception),No competition,8,322050
2007,48:26.1,Defense,Army,Full Competition (Multiple Offers),100+ Offers,2948,222909450.6
2002,48:26.1,Defense,Army,Limited Competition with multiple offers (Overrode blank Fair Opportunity),5-9 Offers,1303,408199719
2007,48:26.1,Defense,Navy,Full Competition (Multiple Offers),5-9 Offers,11288,3491162729
2003,48:26.1,Defense,Navy,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,12627,2088586978
2001,48:26.1,Defense,Army,Limited Competition with multiple offers (Overrode blank Fair Opportunity),25-99 Offers,78,9933166
2012,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,100+ Offers,45,-1920275.34
2005,48:26.1,Defense,Air Force,No Competition (Unlabeled Exception),No competition,12550,501460371.2
1997,48:26.1,Defense,DLA,Competition with single offer,One Offer,1509,237453487
2012,48:26.1,Defense,MDA,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,6,1755826.47
2003,48:26.1,Defense,Other DoD,Full Competition (Multiple Offers),5-9 Offers,1167,312327572.7
2012,48:26.1,Defense,Army,No Competition (Other Exception),No competition,43261,9937692137
2014,48:26.1,Defense,Army,Limited Competition with multiple offers (Overrode blank Fair Opportunity),10-24 Offers,196,31547978.59
2008,48:26.1,Defense,MDA,Limited Competition with multiple offers,25-99 Offers,45,12486977.59
2014,48:26.1,Defense,Other DoD,No Competition (Other Exception),No competition,12023,1200546933
1990,48:26.1,Defense,Navy,No Competition (Other Exception),No competition,NULL,1872250920
2005,48:26.1,Defense,MilitaryHealth,No Competition (Other Exception),No competition,1,3000000
1992,48:26.1,Defense,Other DoD,No Competition (Unlabeled Exception),No competition,NULL,164866660
2012,48:26.1,Defense,Navy,Limited Competition with multiple offers (Overrode blank Fair Opportunity),3-4 Offers,9,-15359.58
2002,48:26.1,Defense,Army,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,3874,677669921.1
2004,48:26.1,Defense,DLA,Full Competition (Multiple Offers),5-9 Offers,17688,1766085851
1990,48:26.1,Defense,Air Force,Competition with single offer,One Offer,NULL,1579871000
1995,48:26.1,Defense,Other DoD,No Competition (Other Exception),No competition,792,362432923
2013,48:26.1,Defense,MDA,Limited Competition with multiple offers,5-9 Offers,299,209176363.6
1995,48:26.1,Defense,Air Force,No Competition (Only One Source Exception),No competition,8715,8299733994
2013,48:26.1,Defense,Navy,Full Competition (Multiple Offers),5-9 Offers,8268,3372316834
1999,48:26.1,Defense,MilitaryHealth,No Competition (Unlabeled Exception),No competition,1,79970
2001,48:26.1,Defense,Air Force,Limited Competition with multiple offers,3-4 Offers,1547,490932256.7
2011,48:26.1,Defense,Other DoD,Limited Competition with multiple offers (Overrode blank Fair Opportunity),5-9 Offers,18,-1073703.23
2007,48:26.1,Defense,MDA,No Competition (Only One Source Exception),No competition,439,1349849193
2013,48:26.1,Defense,MDA,Limited Competition with multiple offers,Two Offers,84,23428341.56
2008,48:26.1,Defense,Other DoD,Full Competition (Multiple Offers),100+ Offers,110,88042609.16
2001,48:26.1,Defense,MDA,Full Competition (Multiple Offers),5-9 Offers,103,110343972
2004,48:26.1,Defense,Navy,Limited Competition with multiple offers,5-9 Offers,5637,704307730.7
2004,48:26.1,Defense,Air Force,Limited Competition with multiple offers (Overrode blank Fair Opportunity),10-24 Offers,264,61104209
2004,48:26.1,Defense,Army,Limited Competition with multiple offers,100+ Offers,319,76364832
1990,48:26.1,Defense,Navy,Limited Competition with multiple offers,5-9 Offers,1,249799
2001,48:26.1,Defense,Other DoD,Full Competition (Multiple Offers),10-24 Offers,102,21270131
1998,48:26.1,Defense,DLA,No Competition (Only One Source Exception),No competition,3315,456915532
2012,48:26.1,Defense,Other DoD,No Competition (Only One Source Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),1,-1839
2006,48:26.1,Defense,Army,Limited Competition with multiple offers,10-24 Offers,8551,4056570677
2008,48:26.1,Defense,Navy,Limited Competition with multiple offers (Overrode blank Fair Opportunity),Two Offers,124,55097158.87
2006,48:26.1,Defense,Other DoD,No Competition (Unlabeled Exception),No competition,3964,469556986.5
1993,48:26.1,Defense,Other DoD,No Competition (Only One Source Exception),No competition,NULL,912745505
2012,48:26.1,Defense,Air Force,Limited Competition with multiple offers,Two Offers,11372,1492744857
2010,48:26.1,Defense,Air Force,No Competition (Only One Source Exception),No competition,24360,25851053406
2001,48:26.1,Defense,Air Force,Limited Competition with multiple offers,5-9 Offers,1567,481740877
2006,48:26.1,Defense,Navy,Full Competition (Multiple Offers),25-99 Offers,170,41714166.92
2012,48:26.1,Defense,Air Force,Limited Competition with multiple offers (Overrode blank Fair Opportunity),3-4 Offers,8,112041.95
2006,48:26.1,Defense,Army,No Competition (Follow on to competed action),No competition,956,207439538.3
2014,48:26.1,Defense,Air Force,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,25,-311348.8734
2014,48:26.1,Defense,Army,Limited Competition with multiple offers (Overrode blank Fair Opportunity),3-4 Offers,1328,312858810.6
2004,48:26.1,Defense,Navy,Limited Competition with multiple offers,100+ Offers,447,155108208
2009,48:26.1,Defense,Navy,Full Competition (Multiple Offers),Two Offers,21147,5752756987
2006,48:26.1,Defense,Army,Limited Competition with multiple offers,25-99 Offers,2436,711762251.9
2006,48:26.1,Defense,DLA,Limited Competition with multiple offers,Two Offers,136973,2740390623
1998,48:26.1,Defense,Navy,No Competition (Only One Source Exception),No competition,9319,15065853411
2000,48:26.1,Defense,Other DoD,No Competition (Unlabeled Exception),No competition,2379,822994824.9
2004,48:26.1,Defense,Air Force,Limited Competition with multiple offers,Two Offers,3906,2271872501
2007,48:26.1,Defense,Other DoD,Full Competition (Multiple Offers),3-4 Offers,3256,933336273.2
2001,48:26.1,Defense,Air Force,Competition with single offer (Overrode blank Fair Opportunity),One Offer,491,173014156
2007,48:26.1,Defense,MilitaryHealth,Limited Competition with multiple offers (Overrode blank Fair Opportunity),3-4 Offers,7,65559.39
2003,48:26.1,Defense,DLA,Competition with single offer,One Offer,4240,607182889.1
2006,48:26.1,Defense,MilitaryHealth,No Competition (Unlabeled Exception),No competition,12,254021
2003,48:26.1,Defense,Navy,Competition with single offer (Overrode blank Fair Opportunity),One Offer,550,234373637
1998,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,3-4 Offers,1649,525689631
1995,48:26.1,Defense,Army,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,230,86623552
2006,48:26.1,Defense,Army,Limited Competition with multiple offers,3-4 Offers,24020,4404370572
2006,48:26.1,Defense,Navy,No Competition (Only One Source Exception),No competition,30211,30243745373
2001,48:26.1,Defense,Army,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,557,226864862.6
1995,48:26.1,Defense,Army,No Competition (Other Exception),No competition,7354,2691293911
2014,48:26.1,Defense,Navy,Limited Competition with multiple offers (Overrode blank Fair Opportunity),10-24 Offers,130,32265338.34
2007,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,10-24 Offers,360,74504159.7
1995,48:26.1,Defense,MDA,Limited Competition with multiple offers,Two Offers,187,150394061
2009,48:26.1,Defense,Army,No Competition (Unlabeled Exception),No competition,4152,615162094.9
2007,48:26.1,Defense,Other DoD,Limited Competition with multiple offers (Overrode blank Fair Opportunity),3-4 Offers,959,52795908.9
2007,48:26.1,Defense,MilitaryHealth,No Competition (Only One Source Exception),No competition,37,845234.82
2012,48:26.1,Defense,Air Force,Full Competition (Multiple Offers),25-99 Offers,725,191462593.7
2014,48:26.1,Defense,Air Force,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,1535,186998875.6
2002,48:26.1,Defense,Navy,Limited Competition with multiple offers (Overrode blank Fair Opportunity),5-9 Offers,655,63402400
2010,48:26.1,Defense,Other DoD,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,364,-28681168.25
2005,48:26.1,Defense,Navy,No Competition (Other Exception),No competition,17180,4501046254
2010,48:26.1,Defense,Army,Full Competition (Multiple Offers),Two Offers,48111,8611659038
2014,48:26.1,Defense,Air Force,Full Competition (Multiple Offers),Two Offers,6873,8109226048
2014,48:26.1,Defense,Army,Limited Competition with multiple offers,10-24 Offers,10096,1643190776
2001,48:26.1,Defense,Other DoD,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,2449,545573612.9
2005,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,Two Offers,1345,527269278.4
1992,48:26.1,Defense,Navy,Limited Competition with multiple offers,Two Offers,8,19669981288
1995,48:26.1,Defense,Air Force,No Competition (Unlabeled Exception),No competition,5299,8274061719
2006,48:26.1,Defense,Navy,Limited Competition with multiple offers,Two Offers,12005,8798351034
2002,48:26.1,Defense,Army,Limited Competition with multiple offers (Overrode blank Fair Opportunity),Two Offers,1393,336814014
2007,48:26.1,Defense,DLA,Competition with single offer,One Offer,30590,1427827309
2014,48:26.1,Defense,Army,No Competition (Only One Source Exception),No competition,28870,17708891303
1996,48:26.1,Defense,Army,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,185,90931530
2008,48:26.1,Defense,Air Force,Limited Competition with multiple offers (Overrode blank Fair Opportunity),10-24 Offers,31,4551355.58
1989,48:26.1,Defense,Other DoD,No Competition (Only One Source Exception),No competition,NULL,8629000
2008,48:26.1,Defense,Other DoD,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,97,484409.64
2006,48:26.1,Defense,Other DoD,No Competition (Unlabeled Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),23,4273506.44
2008,48:26.1,Defense,Other DoD,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,1233,267191138.3
2000,48:26.1,Defense,Other DoD,Limited Competition with multiple offers (Overrode blank Fair Opportunity),3-4 Offers,920,123967430
2011,48:26.1,Defense,MilitaryHealth,Full Competition (Multiple Offers),5-9 Offers,225,435026802.4
2003,48:26.1,Defense,Air Force,Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),Unlabeled: No competition; multiple offers; Overrode blank Fair Opportunity),12,1536959
2008,48:26.1,Defense,Navy,Limited Competition with multiple offers,10-24 Offers,7282,1887951200
2005,48:26.1,Defense,Air Force,Full Competition (Multiple Offers),25-99 Offers,254,99099839
2003,48:26.1,Defense,Other DoD,Competition with single offer (Overrode blank Fair Opportunity),One Offer,171,88555986
1994,48:26.1,Defense,Other DoD,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,2,9117702
2001,48:26.1,Defense,Army,Full Competition (Multiple Offers),25-99 Offers,330,81249402
2005,48:26.1,Defense,MilitaryHealth,Limited Competition with multiple offers,Two Offers,3,7656981
2008,48:26.1,Defense,Air Force,Unlabeled: Competition; Unlabeled Offers,NULL,70,6048564.16
2012,48:26.1,Defense,MilitaryHealth,Limited Competition with multiple offers,3-4 Offers,622,47453503.7
2001,48:26.1,Defense,Other DoD,No Competition (Only One Source Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),191,15193105
2012,48:26.1,Defense,Army,Limited Competition with multiple offers,Two Offers,38267,5894591531
2001,48:26.1,Defense,Army,Limited Competition with multiple offers,3-4 Offers,2702,690710566.2
2000,48:26.1,Defense,Air Force,Limited Competition with multiple offers (Overrode blank Fair Opportunity),5-9 Offers,1284,600317828
2003,48:26.1,Defense,Army,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,38862,3191417054
2003,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,25-99 Offers,60,21921281
2009,48:26.1,Defense,Navy,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,12,2834683.05
2014,48:26.1,Defense,Air Force,Limited Competition with multiple offers (Overrode blank Fair Opportunity),5-9 Offers,621,153475223.5
2003,48:26.1,Defense,DLA,Limited Competition with multiple offers (Overrode blank Fair Opportunity),5-9 Offers,22,16012075
2010,48:26.1,Defense,Army,Limited Competition with multiple offers (Overrode blank Fair Opportunity),5-9 Offers,50,5545501.82
2006,48:26.1,Defense,Navy,No Competition (Follow on to competed action),No competition,601,93617301.6
2013,48:26.1,Defense,Air Force,No Competition (Only One Source Exception),No competition,18819,20718586714
2012,48:26.1,Defense,DLA,Full Competition (Multiple Offers),10-24 Offers,11258,10616471865
1995,48:26.1,Defense,Other DoD,No Competition (Unlabeled Exception),No competition,130,68821424
2010,48:26.1,Defense,Army,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,40,11254790.6
2013,48:26.1,Defense,Navy,Limited Competition with multiple offers,Two Offers,24997,9255861320
2002,48:26.1,Defense,DLA,Limited Competition with multiple offers,5-9 Offers,1151,707324913
1997,48:26.1,Defense,Air Force,Competition with single offer,One Offer,4631,1526739905
1999,48:26.1,Defense,Navy,Limited Competition with multiple offers,Two Offers,22097,8852675438
1987,48:26.1,Defense,Army,Limited Competition with multiple offers,Two Offers,NULL,-171000
1995,48:26.1,Defense,Navy,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,22,403132580
2006,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,100+ Offers,18,6061598
2004,48:26.1,Defense,DLA,Limited Competition with multiple offers (Overrode blank Fair Opportunity),25-99 Offers,30,16939507
2007,48:26.1,Defense,Air Force,Limited Competition with multiple offers,10-24 Offers,6465,1971063694
1991,48:26.1,Defense,DLA,No Competition (Unlabeled Exception),No competition,NULL,100613000
2011,48:26.1,Defense,Air Force,Competition with single offer,One Offer,25657,4079864313
2011,48:26.1,Defense,Other DoD,Full Competition (Multiple Offers),5-9 Offers,2260161,2331457468
2013,48:26.1,Defense,Navy,No Competition (Follow on to competed action),No competition,2375,329246528.8
2013,48:26.1,Defense,DLA,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,423,79550598.17
2008,48:26.1,Defense,Army,No Competition (Only One Source Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),10,-368985.01
2002,48:26.1,Defense,Other DoD,Limited Competition with multiple offers,5-9 Offers,472,203509247.6
1989,48:26.1,Defense,Army,Competition with single offer,One Offer,NULL,8000
2004,48:26.1,Defense,DLA,Limited Competition with multiple offers (Overrode blank Fair Opportunity),10-24 Offers,23,6417620
2014,48:26.1,Defense,Navy,No Competition (Only One Source Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),38,358550
2005,48:26.1,Defense,Navy,No Competition (Unlabeled Exception; Overrode blank Fair Opportunity),No competition; Overrode blank Fair Opportunity),128,11699158
2004,48:26.1,Defense,Air Force,Full Competition (Multiple Offers),5-9 Offers,3189,1703731286
2009,48:26.1,Defense,MDA,No Competition (Follow on to competed action),No competition,55,11914048.74
2009,48:26.1,Defense,Navy,Limited Competition with multiple offers,25-99 Offers,774,92780956.99
2007,48:26.1,Defense,Air Force,Limited Competition with multiple offers,25-99 Offers,2606,1197065621
2006,48:26.1,Defense,DLA,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,12511,211475812.1
2007,48:26.1,Defense,Air Force,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,5668,207915490.7
2005,48:26.1,Defense,MilitaryHealth,Full Competition (Multiple Offers),10-24 Offers,1,-20000
1992,48:26.1,Defense,DLA,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,NULL,1641755
2003,48:26.1,Defense,Other DoD,Unlabeled: No competition; multiple offers,Unlabeled: No competition; multiple offers,424,288442848.7
2003,48:26.1,Defense,DLA,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,1287,570929654
2005,48:26.1,Defense,Other DoD,No Competition (Follow on to competed action),No competition,245,223857258.8
2003,48:26.1,Defense,Navy,Limited Competition with multiple offers (Overrode blank Fair Opportunity),10-24 Offers,237,57933930
2006,48:26.1,Defense,Air Force,No Competition (Unlabeled Exception),No competition,10517,277962839.4
1995,48:26.1,Defense,DLA,No Competition (Other Exception),No competition,3830,529184385
2000,48:26.1,Defense,Army,Full Competition (Multiple Offers),5-9 Offers,7377,2614926689
2003,48:26.1,Defense,MilitaryHealth,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,1,0
1991,48:26.1,Defense,Air Force,Limited Competition with multiple offers,Two Offers,NULL,17088487000
2004,48:26.1,Defense,Navy,Full Competition (Multiple Offers),10-24 Offers,2068,673199518.5
2014,48:26.1,Defense,Army,Full Competition (Multiple Offers),5-9 Offers,9823,6806744693
2014,48:26.1,Defense,Other DoD,No Competition (Only One Source Exception),No competition,15402,1731204450
2002,48:26.1,Defense,NULL,Unlabeled: Competition; Zero Offers,Unlabeled: Competition; Zero Offers,NULL,0
2005,48:26.1,Defense,Navy,Full Competition (Multiple Offers),3-4 Offers,36144,5591085120
2005,48:26.1,Defense,Air Force,Limited Competition with multiple offers,100+ Offers,430,76423155
2005,48:26.1,Defense,Navy,Full Competition (Multiple Offers),100+ Offers,93,29283528
2008,48:26.1,Defense,Navy,No Competition (Unlabeled Exception),No competition,2306,144970889.1
2003,48:26.1,Defense,Air Force,Full Competition (Multiple Offers),3-4 Offers,6320,3912780569
2007,48:26.1,Defense,MDA,Full Competition (Multiple Offers),Two Offers,56,333194254
2013,48:26.1,Defense,Army,Full Competition (Multiple Offers),100+ Offers,1245,146169814.8
2006,48:26.1,Defense,Navy,Full Competition (Multiple Offers),5-9 Offers,11100,2832456181
1988,48:26.1,Defense,Navy,Limited Competition with multiple offers,Two Offers,NULL,2185000
1993,48:26.1,Defense,Other DoD,Competition with single offer,One Offer,NULL,440192958
2006,48:26.1,Defense,Other DoD,No Competition (Other Exception),No competition,1682,1087744500
2014,48:26.1,Defense,MilitaryHealth,Unlabeled: Blank Extent Competed,Unlabeled: Blank Extent Competed,NULL,0
